,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
42,Garhwali/Narender Singh Negi - Aaj Va Dekhi Gari Maa.opus,1.4462278935148725,0.3442648102974626,0.5011268795419191,0.2532537499177398,9.170693296617857,2.4488518631209404,2335.80328268387,3056.9029519941105,21.38096130832096,4713.938745959052,0.005761140789646215,0.045998935041756464
43,Garhwali/Gajendra Rana - Leela Ghasiyari.opus,1.4946367415098945,0.43457192752509577,0.5840491167842936,0.2719775071775824,17.274044547843552,4.117152894287896,3026.096652013482,3355.530712269434,19.10736730422309,6607.060194975469,0.0011781041152763645,0.06495629176535274
44,Garhwali/Narendra Singh Negi - Ini Holi Ke Uni Holi.opus,1.5910165814708717,0.28021376358199424,0.415461082019466,0.2393595485862533,3.6904050075432417,-5.908490502242254,1875.482065920675,2018.8513803430137,22.068662225943257,4022.1692473915714,0.015046360756453669,0.04228717410622954
45,Garhwali/Narender Singh Negi - Baithi Laali Motora Maa.opus,1.538016143414709,0.3999085708774329,0.5284524986530135,0.26225275513978213,3.2793857293321214,-2.9828044208157003,2777.00245257787,3038.9815013810266,20.357774210012966,5697.990719059146,0.004952337307378644,0.06600785525415702
46,Garhwali/Preetam Bhartwan - Sundira Chhori.opus,1.5004707881510189,0.3110118094563496,0.5024960109189242,0.2569572196678909,0.7754303534786755,-6.88849055255091,2347.557842767134,2903.340475182114,20.87155204212911,4501.004965757561,0.0025102280269851942,0.051024187496980386
47,Garhwali/Narender Singh Negi - Main Ghas Katlu.opus,1.4815826641357923,0.32589929052855016,0.49529303068277647,0.25467043728850997,9.131720971243116,1.7656245261963264,2035.1119727971297,2288.9816488885226,22.42686379965663,4413.286345960863,0.004709255508126494,0.04555620235058817
48,Garhwali/Anil - Pabo Bazaar.opus,1.4466983049531421,0.43976528029572093,0.5234771161074973,0.26389465365438325,1.1164365020495963,-2.974953754793419,2260.479844280199,2789.206475071193,21.125928849904113,4851.343952382232,-0.008077981772079579,0.04489312633102007
49,Garhwali/Narendra Singh Negi - Bhandi Dinu Ma Dikhe.opus,1.3629951009486576,0.3121153876363714,0.46255661136766785,0.2474513986707038,2.127171259754293,-4.9012898675847945,1877.1807838980744,2470.856350019095,21.543415803962475,3633.98347064624,0.013198241280422407,0.03658014662142367
50,Garhwali/Narendra Singh Negi - Parsi Dekhi Chhajjam Chhai.opus,1.4168083023543125,0.34881509987368037,0.5242881696020045,0.2611880903968122,2.1597326799562637,-2.784620927230837,2288.903233858013,2746.3325773500915,20.99818334338305,4691.16169111238,-0.00932275931212882,0.04859204877182832
51,Garhwali/Narender Singh Negi - Maluk Ratkyalu.opus,1.4073814835559635,0.4355511306105698,0.5563572653401693,0.266830935880218,17.67399324627497,6.9824313690144875,2249.197064339073,2973.546072587394,19.622749561594148,4707.959060980942,-0.00694109472267433,0.043940414743062164
52,Garhwali/Narendra Singh Negi - Na Ukaal Na Udaar.opus,1.458026163644353,0.3861490540329288,0.5083677542860737,0.25783000172775,2.7893939503414646,-2.4427483706268127,1299.8613506240483,1578.4869805064848,20.49302437811767,2481.6585706419132,-0.007385522661817442,0.03282403355753094
53,Garhwali/Anil - Nepal Ni Jaan.opus,1.5236612481851195,0.383036291306023,0.5233139533498324,0.2633154326885409,19.476947086462285,1.1896026862292521,3309.270189610752,3447.9871345564507,20.37774700929151,6859.320407118585,-0.0009563810029242036,0.06936696933268711
54,Garhwali/Preetam Bhartwan - Taunsa Bau.opus,1.3933527114024242,0.255233668310487,0.4270290554989008,0.2374558651916739,0.8602044089123189,-8.595449337927683,1803.9215150232303,2589.5052373334647,21.938783902388145,3058.638612755857,0.013967734147455427,0.039807196823477616
55,Garhwali/Narendra Singh Negi - Goulama Baduli.opus,1.4160469493653438,0.30570625489074005,0.48472824454923524,0.2535553694692496,0.7853579318625046,-5.768133061629261,2485.041429882685,3249.1109804335433,21.32658454202853,4997.155116304533,0.006817036456580788,0.04742089033492299
56,Garhwali/Narendra Singh Negi - Saat Paanch Benyoma.opus,1.2983843598007478,0.37851037125770004,0.4696029981021092,0.24251033993074586,3.394276894265163,-0.45761906634909827,2519.0558907345066,3194.762405884061,21.538273480981914,5252.14713346505,0.009044888814840517,0.050469468106321254
57,Garhwali/Anuradha Nirala - Na Tu Mero Lagadu.opus,1.6714971477854788,0.2782022228075069,0.4514589916493133,0.24700938849717374,13.737667181812094,-3.4333199730571073,1934.914978528838,2510.7284573227917,21.917265373645265,3574.346726576093,-0.0057958011034400046,0.03851594241082997
58,Garhwali/Narender Singh Negi - Sher Ka Bacha Jab.opus,1.2748295561028835,0.3443452770120935,0.4380305035644189,0.23746188917929087,8.45895249003328,-0.6897084514392626,1338.0787466322759,1587.7692120922854,21.679103870317753,2613.4377479774716,-0.008089984427147534,0.03175926105132771
59,Garhwali/Anil - Thand Mathu Chaumaas.opus,1.5631570987875998,0.42791720298882735,0.5339598554955395,0.2636896518888404,0.35621293169038937,-5.813465963804491,1542.0652588395856,2116.3468559586177,19.908871636363152,3001.178172444827,-0.002688074733208663,0.033258100266734494
60,Garhwali/Narendra Singh Negi - Khojyali Min Khojyali.opus,1.3891714876472538,0.27276845099629154,0.4504733387293488,0.24464543143040177,10.353357579557075,-4.057514748119173,1413.3776252333967,1311.1726424000967,21.105692521693097,2413.787960954447,-0.009323520914355846,0.04382125826485066
61,Garhwali/Gajendra Rana - Rama Siranhi Ki Sundara.opus,1.4330092786770285,0.35439751098799516,0.5663427363898677,0.2699618999841663,0.03251799160757529,-8.737111559559438,2992.389348794032,4212.003082200275,19.168773885019483,5825.13595625768,-0.003750321122660131,0.052609258410678
62,Garhwali/Narendra Singh Negi - Saun Bhadogi.opus,1.41961801208802,0.3118242872360523,0.45762708130039725,0.24929770611259944,1.2008508441002508,-10.133806751000268,1970.2871885312456,2344.0805599146165,21.560227691685096,3650.5246938446667,-0.005265141985965372,0.04514593002595414
63,Garhwali/Preetam Bhartwan - Rajuli Teri Sona Ki Latulyu Maa.opus,1.492999659354197,0.3435634730058461,0.5153800909111458,0.26146117938800145,1.0421258987545545,-4.009713522257572,3811.2867329765713,4240.3726940051165,20.97369779153291,8280.506361288195,-0.0007744807704968577,0.07542300355332215
64,Garhwali/Narender Singh Negi - Nach Meri Chhadcchheni Baand.opus,1.423527803640057,0.36788249802338446,0.4932349378809033,0.2542401667109495,4.046753788829943,-0.8631274677139913,3142.4713854055476,3583.346734221209,21.71955404023154,7097.325134432524,-0.010399932356067502,0.06280638618046375
65,Garhwali/Himanshu Rawat Music - Dehradun Ki Kaanchi.opus,1.3761588960040874,0.4434585469086222,0.5620832259216662,0.2610847229967791,14.496494344087898,1.1592159830868136,2625.4329237168745,3576.7836362264684,20.164125212103396,5930.170662587149,-0.00187508070663749,0.04114082406455334
66,Garhwali/Narendra Singh Negi - Jai Jai Bola.opus,1.440221500155879,0.35908398168416916,0.5150609368770613,0.2578259804513199,1.476277874102217,-2.1211812257150533,1543.8598572325682,1916.0568169343735,20.916394367185685,2894.0344209914797,-0.012895925364734336,0.03888026128404983
67,Garhwali/Narendra Singh Negi - Barkha He Barkha.opus,1.381108407658374,0.31163453538347086,0.47556355978652837,0.24238739708126902,9.776969964724938,-2.045846116678875,2481.248444605315,2775.5583257565954,19.982663153548952,4537.279306058882,-0.011877672609613187,0.06292086453903231
