,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
12,bhajan/Anup Jalota - Aisi Laagi Lagan.opus,1.3468840475655097,0.37448713488749075,0.4682958265441299,0.25002319950020635,6.627954276644482,-3.5888004876430313,2099.5264190505404,2199.5243205105107,21.88364461676284,3857.3951661162705,-0.005654642831795901,0.05752165021249363
13,bhajan/Sonu Nigam - Ashutosh Shashamk Shekhar.opus,1.2859396024376846,0.39078185427339296,0.5077357114082309,0.2561713141219884,6.781142203036727,-3.5462097736245197,2051.242447984023,1405.6391502477027,21.429725261504544,3399.658592503987,0.005970315160678073,0.0771185851109782
14,bhajan/Sanjay Mittal - Ati Kabhi Na Karna Pyare.opus,1.4760967417803537,0.34891255567971446,0.4887040258254011,0.253994183044344,3.512988510831379,-2.0194363123152814,4250.277456500604,4110.586834205841,20.941063638738054,8438.204357233559,-0.0005794616873473482,0.11079487505708653
15,bhajan/Sadhana Sargam - Yashomati Maiya Se.opus,1.3057470875991997,0.3399790110821301,0.4484813821546426,0.23342083480359682,5.123573044886449,-2.4606014647235184,2745.5553274887593,2794.028086444168,21.56259202585699,5322.557495091276,0.017460475900090595,0.0679875930335916
16,bhajan/Nitin Mukesh - Jai Shiv Omkara.opus,1.297666814598708,0.3684140169902043,0.4621319912928586,0.24299837239809494,3.228054607469974,-2.2271083691136813,2580.024798035614,2770.3754329491408,21.554700652113866,5144.3478421156115,0.0025765803968897587,0.06031486940252654
17,bhajan/Kanhiya Mittal - Mera to Sahara Shyam Tu Hai.opus,1.38442941866017,0.39537711197706876,0.47398727129965795,0.24901889396555504,6.643083939681854,1.7037668603199494,3567.4380730935154,4177.622150772547,22.045449083922318,8055.33972903562,0.0005047416756772921,0.07115070372692336
18,bhajan/Tripti Shakya - Shyam Baba Ke Darbar.opus,1.4676346204381576,0.3177334162202779,0.5132035769277714,0.25707800486991583,8.388324147329115,1.4851493644129654,2879.7335181172266,3382.6977024340354,22.228000835359442,6033.285867944362,-0.005089173777849832,0.060965304589526245
19,bhajan/Anup Jalota - Bol Pinjare Ka Tota Ram.opus,1.4364860990689086,0.3484522375500374,0.49636131278727713,0.253502165016249,3.9186905373160803,-1.6855240747210325,2983.8585188384395,3087.3052813176873,21.338282955023608,6054.9379964732325,-0.005258632836063537,0.07332561751465778
20,bhajan/Hariharan - Subah Subah Le Shiv Ka Naam Kar Le Bande Ye Shubh Kaam.opus,1.2667439732842076,0.29915394841036214,0.41540158951462713,0.23497578667476637,13.815551412006478,-3.05602433987472,1617.5535336075623,1908.1194199422011,22.078463027790704,2855.6498166504325,0.020617547587414173,0.038455274858727725
21,bhajan/Saindhavi - Sriman Narayana.opus,1.2649813179133,0.3475373055400584,0.4186860074039764,0.2267236607515245,1.4464413762674129,-7.021059444051818,1719.7871996051922,2685.976921506252,20.425226675895296,3321.3194027611044,0.02601423655397521,0.025584436899759904
