,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
19,sufi/Vishal Mishra - Manjha.opus,1.3043795141191872,0.4594862318964012,0.41696500841792083,0.22627388683400404,11.71458456420294,2.6627030794655404,2212.175133497696,3012.73400891704,19.65097962887241,4618.584074670776,-0.008714483308723047,0.03629256305746241
20,sufi/Udit Narayan - Agar Tum Mil Jao - Male Vocals.opus,1.3641687907595461,0.3755178433049109,0.5023762399237452,0.25219865205133996,5.436234110331458,0.04525750551765179,3182.1268140148136,3433.2648031886947,20.800473714590318,6685.144487282561,0.0047710615432978365,0.06966841984450373
21,sufi/Ahmed Jehanzeb - Khakhi Banda.opus,1.1801456762927987,0.4030844671338547,0.46298440221223913,0.24029712223602634,13.067277030378547,2.9128307384511363,2604.2426912427104,3296.6692368377676,21.008433474239613,5946.9411660516225,-0.006296616327920959,0.0463109399848108
22,sufi/Rahat Fateh Ali Khan - Surili Akhiyon Wale (From Veer).opus,1.3336166963165843,0.3475281450402794,0.46304343595650194,0.24358543326041027,3.353680190173808,-3.037211852501745,2369.291747297756,3043.7201519204364,20.866051067961255,4718.72296967886,0.003323104987623728,0.04518565100316894
23,sufi/Vilen - Ek Raat.opus,1.199832130720789,0.4176878619753935,0.43062213237675645,0.2272793617187869,11.30384785072329,2.0638629780257465,2289.280206418375,2617.255220721156,21.2631861836955,4637.358488322314,0.011749024227336202,0.04466745684785711
24,sufi/Pritam - Tu Hi Mera.opus,1.2460905448865909,0.3982144546955344,0.5256793010591264,0.25518122108733077,7.252813207504981,2.7001587307897257,2707.748119873471,3116.68241347457,20.31786549611132,5812.000801127602,0.019471208913024955,0.055170698908538936
25,sufi/Arijit Singh - Aayat (From Bajirao Mastani).opus,1.223633907345639,0.39996952589060364,0.46960260902275913,0.24552263957866624,7.345402645319265,0.7812245337298631,3205.99967137854,3916.3133297720537,20.960286233987958,7330.7895634379265,-0.01590048306399522,0.05680756393660342
26,sufi/Shankar-Ehsaan-Loy - Allah Hi Reham.opus,1.3722012507836365,0.4315666754973563,0.49397367094376593,0.24584030971293927,6.212102454881374,0.31640679033851815,2098.051266425495,2502.4327691495823,20.478196086737572,4847.693748841734,-0.001691393317881664,0.04471275380490178
27,sufi/Reshma - Duma dum mast qalandar.opus,1.4708217951171423,0.2954479309229935,0.4322622930317327,0.23862189087515537,4.921801197705445,-4.644938983999205,1423.1053472192125,1948.2122994513109,21.502475687324793,2446.8556872408667,0.004888385158344666,0.029890696506101853
28,sufi/Abida Parveen - Dost.opus,1.2249453774371744,0.3924304218986874,0.44182917213307427,0.23289757448271525,4.628387872629994,-0.31038422347703615,2429.495789337174,3151.864406764834,20.865466278194166,5370.7237835956175,-0.005036414722328661,0.03871558594057878
