Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
Payal Dev - Tum Hi Aana (From Marjaavaan).opus,1.1244063,0.38924828,0.34495005,0.20606508176690472,14.4466,2.0417583,1715.6908953093407,2640.3479721092144,21.109088201274574,3257.096172093488,0.05780905020554783,0.02965226883989213
Pritam - Channa Mereya.opus,1.2601018,0.40433317,0.42173645,0.23816833679347338,15.287626,4.01849,2585.338275484601,3668.3218883586383,20.30472823061281,5502.016861093944,0.036490973928977474,0.04088620632629017
Pritam - Mehrama (From Love Aaj Kal).opus,1.1597643,0.37447062,0.3802653,0.21731302068000574,10.8204155,-2.196196,1769.785080257761,2501.770798322049,20.115667011093677,3251.175593263905,0.056740540525924074,0.034581360407822295
Pritam - Mehrama - Extended.opus,1.2222354,0.41324452,0.4227467,0.23014702834629086,16.888458,1.6922425,2033.4323676992763,2772.5510163982476,20.366623179951176,3757.663344608616,0.04438770052927694,0.03885291235629202
Pritam - Mehrama.opus,1.3073463,0.41083825,0.44917393,0.23290039615884375,12.38803,-0.42866248,1910.1695373444554,2626.9372369840494,19.977167100520894,3459.7083109931964,0.04587956097223174,0.038551469364738945
Pritam - Shayad (From Love Aaj Kal).opus,1.1766685,0.34175658,0.35599253,0.2140425723421708,9.763019,-0.069174096,2068.932947638921,2914.1709012247115,20.79284592395574,4129.791588737376,0.02048166363614663,0.03793037225936852
Pritam - Shayad - Reprise.opus,1.1986506,0.393541,0.4217426,0.22955469747793375,19.315865,2.1118052,2151.839030022368,2801.5508020913403,20.274747056459468,4009.6620631573182,0.012623096689997067,0.04268097717302987
Pritam - Shayad.opus,1.2741232,0.36465755,0.41416356,0.22530162783293578,12.754804,1.7458502,2134.5676638433692,2938.36214409514,20.51622006057844,4129.801012991315,0.004977340813059497,0.04073586780509348
Priya Saraiya - Sun Saathiya.opus,1.2184883,0.36564097,0.42481774,0.2270383499348638,10.66171,1.3826188,2747.1309765350256,3737.9030742566365,20.888370470384114,6431.560817837044,0.05010743325721215,0.042393421595913874
Rahat Fateh Ali Khan - Ajj Din Chadheya (From Love Aaj Kal ).opus,1.5286552,0.37321192,0.48567894,0.25715615959857224,12.399405,2.7220592,1830.0894941136987,2144.5166963529664,20.8070020562966,3810.4588795549325,-0.0024696201475158668,0.043820496502615026
Rahat Fateh Ali Khan - Tere Bin (From Simmba).opus,1.3922045,0.38721824,0.44595048,0.24267878535933235,13.507357,3.1616135,2384.519649611396,3009.5437511575137,21.088829750913717,5199.480960243626,0.03586041604164607,0.04478236248618678
Rahat Fateh Ali Khan - Teri Ore.opus,1.3644896,0.3562233,0.48193777,0.25566977921687756,8.78619,1.5547047,3093.9794718174494,3638.52594770101,20.902451124408852,6674.96046827348,0.004572301798079714,0.06169104010744072
Rochak Kohli - Tu Hi Yaar Mera (From Pati Patni Aur Woh).opus,1.2769575,0.41563988,0.3701272,0.22161866999243138,11.068185,0.4148737,2130.2679713319085,3164.697349330751,21.32344018535412,4410.915278931679,0.05953943494691647,0.02904168588419998
